class,car_name,livery_name,livery_id,is_mod
F-V10_Gen2,Formula V10 Gen2,Full Force Racing #43,70,FALSE
F-V10_Gen2,Formula V10 Gen2,TAB Racing #24,71,FALSE
F-V10_Gen2,Formula V10 Gen2,TAB Racing #25,72,FALSE
F-V10_Gen2,Formula V10 Gen2,United Racing #26,73,FALSE
F-V10_Gen2,Formula V10 Gen2,United Racing #27,74,FALSE
F-Vee,Formula Vee Gen1,Elisio Netto #12,51,FALSE
F-Vee,Formula Vee Gen1,Thiago Vaz #2,52,FALSE
F-Vee,Formula Vee Gen1,Trevor Carmody #3,53,FALSE
F-Vee,Formula Vee Gen1,2018 Promo livery #7,54,FALSE
F-Vee,Formula Vee Gen1,Renan Casseta #08,55,FALSE
F-Vee,Formula Vee Gen1,Saulo Soares #09,56,FALSE
F-Vee,Formula Vee Gen1,Luis Albinati #13,57,FALSE
F-Vee,Formula Vee Gen1,Antonio Vieira Souza #17,58,FALSE
F-Vee,Formula Vee Gen1,Paulo Campaneli #32,59,FALSE
F-Vee,Formula Vee Gen1,Luiz Costa #75,60,FALSE
F-Vee,Formula Vee Gen1 + Fin,Joao Pedro Maia #200,51,FALSE
F-Vee,Formula Vee Gen1 + Fin,Ricardo Cury #01,52,FALSE
F-Vee,Formula Vee Gen1 + Fin,Daniel Rienda #5,53,FALSE
F-Vee,Formula Vee Gen1 + Fin,Pedro Fachini #06,54,FALSE
F-Vee,Formula Vee Gen1 + Fin,Andre Suenaga #10,55,FALSE
F-Vee,Formula Vee Gen1 + Fin,Dave Sharp #16,56,FALSE
F-Vee,Formula Vee Gen1 + Fin,Andrey Valerio #18,57,FALSE
F-Vee,Formula Vee Gen1 + Fin,Wallace Martins #21,58,FALSE
F-Vee,Formula Vee Gen1 + Fin,Augusto Santin #33,59,FALSE
F-Vee,Formula Vee Gen1 + Fin,Francisco Costa #57,60,FALSE
F-Vee,Formula Vee Gen1 + Fin,Lucas Veloso #96,61,FALSE
F-Vee_Gen2,Formula Vee Gen2,Kleber Rocha #00,51,FALSE
F-Vee_Gen2,Formula Vee Gen2,Rodrigo Prado #5,52,FALSE
F-Vee_Gen2,Formula Vee Gen2,Andre Crocci #6,53,FALSE
F-Vee_Gen2,Formula Vee Gen2,Guilherme Putnoki #7,54,FALSE
F-Vee_Gen2,Formula Vee Gen2,Waldibio Ferraz #8,55,FALSE
F-Vee_Gen2,Formula Vee Gen2,Leonil Zanoello #9,56,FALSE
F-Vee_Gen2,Formula Vee Gen2,F. Monteiro #10,57,FALSE
F-Vee_Gen2,Formula Vee Gen2,Ladir Almada #11,58,FALSE
F-Vee_Gen2,Formula Vee Gen2,Augusto Aguila #12,59,FALSE
F-Vee_Gen2,Formula Vee Gen2,Jairo Rozenblit #18,60,FALSE
F-Vee_Gen2,Formula Vee Gen2,Wellington Godoy #23,61,FALSE
F-Vee_Gen2,Formula Vee Gen2,Vinicius Andrade #30,62,FALSE
F-Vee_Gen2,Formula Vee Gen2,Marcelo Medici #33,63,FALSE
F-Vee_Gen2,Formula Vee Gen2,Edmar Silva #40,64,FALSE
F-Vee_Gen2,Formula Vee Gen2,Levi Simoes #44,65,FALSE
F-Vee_Gen2,Formula Vee Gen2,Rafael Marques #48,66,FALSE
F-Vee_Gen2,Formula Vee Gen2,Gabriel Reis #71,67,FALSE
F-Vee_Gen2,Formula Vee Gen2,Marco Aurelio #76,68,FALSE
F-Vee_Gen2,Formula Vee Gen2,Vinicius Vilella #82,69,FALSE
F-Vee_Gen2,Formula Vee Gen2,Davi Oliveira #86,70,FALSE
F-Vee_Gen2,Formula Vee Gen2,Diogenes Rodrigues #90,71,FALSE
F-Vee_Gen2,Formula Vee Gen2,Lucas Veloso #96,72,FALSE
F-Vee_Gen2,Formula Vee Gen2,Claudio Reina #99,73,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,Bradley Motorsports #5,51,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,Bradley Motorsports #6,52,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,Team Hornsey #13,53,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,Team Hornsey #14,54,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,North Racing #15,55,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,North Racing #16,56,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,McLean G.P. #17,57,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,McLean G.P. #18,58,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,Royal Motorsports #19,59,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model1,Royal Motorsports #20,60,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,Hoshino Racing Team #1,51,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,Dank Racing #2,52,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,EMS Racing #3,53,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,EMS Racing #4,54,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,Scuderia Forza #7,55,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,Scuderia Forza #8,56,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,Copper Motor Engineering #9,57,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,Copper Motor Engineering #10,58,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,Pheonix West Racing #11,59,FALSE
F-Vintage_Gen1,Formula Vintage Gen1 Model2,Pheonix West Racing #12,60,FALSE
F-Vintage_Gen2,Brabham BT26A,Motor Racing Developments Ltd #3,51,FALSE
F-Vintage_Gen2,Brabham BT26A,Motor Racing Developments Ltd #4,52,FALSE
F-Vintage_Gen2,Brabham BT26A,Frankfurt Racing #19,53,FALSE
F-Vintage_Gen2,Brabham BT26A,Frankfurt Racing #20,54,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model1,EMS Racing #1,51,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model1,EMS Racing #2,52,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model1,Crown Motorsports #5,53,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model1,Crown Motorsports #6,54,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model1,McLean G.P. #7,55,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model1,McLean G.P. #8,56,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model1,Trent Motorsports #11,57,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model1,Trent Motorsports #12,58,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,Scuderia Forza #9,51,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,Scuderia Forza #10,52,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,Royal Motorsports #13,53,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,Royal Motorsports #14,54,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,North Racing #15,55,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,North Racing #16,56,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,Rich Racing #17,57,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,Rich Racing #18,58,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,Dank Racing #21,59,FALSE
F-Vintage_Gen2,Formula Vintage Gen2 Model2,Dank Racing #22,60,FALSE
F-Vintage_Gen2,Lotus 49C,Team Lotus #2,51,FALSE
F-Vintage_Gen2,Lotus 49C,Team Lotus #3,52,FALSE
F-Vintage_Gen2,Lotus 49C,Team Lotus #15,53,FALSE
F-Vintage_Gen2,Lotus 49C,Team Lotus #16,54,FALSE
F1-1996,Benetton B196 - Renault,Livery #1,51,TRUE
F1-1996,Benetton B196 - Renault,Livery #2,52,TRUE
F1-1996,Ferrari F310 - Ferrari,Livery #1,51,TRUE
F1-1996,Ferrari F310 - Ferrari,Livery #2,52,TRUE
F1-1996,Footwork FA17 - Hart,Livery #1,51,TRUE
F1-1996,Footwork FA17 - Hart,Livery #2,52,TRUE
F1-1996,Forti FG01B - Ford,Livery #1,51,TRUE
F1-1996,Forti FG01B - Ford,Livery #2,52,TRUE
F1-1996,Jordan 196 - Peugeot,Livery #1,51,TRUE
F1-1996,Jordan 196 - Peugeot,Livery #2,52,TRUE
F1-1996,Ligier JS43 - Mugen,Livery #1,51,TRUE
F1-1996,Ligier JS43 - Mugen,Livery #2,52,TRUE
F1-1996,McLaren MP4/11 - Mercedes,Livery #1,51,TRUE
F1-1996,McLaren MP4/11 - Mercedes,Livery #2,52,TRUE
F1-1996,Minardi 195B - Ford,Livery #1,51,TRUE
F1-1996,Minardi 195B - Ford,Livery #2,52,TRUE
F1-1996,Sauber C15 - Ford,Livery #1,51,TRUE
F1-1996,Sauber C15 - Ford,Livery #2,52,TRUE
F1-1996,Tyrrell 024 - Yamaha,Livery #1,51,TRUE
F1-1996,Tyrrell 024 - Yamaha,Livery #2,52,TRUE
F1-1996,Williams FW18 - Renault,Livery #1,51,TRUE
F1-1996,Williams FW18 - Renault,Livery #2,52,TRUE
f355 series,Ferrari F355 Challenge,Rosso #110,67,TRUE
f355 series,Ferrari F355 Challenge,Rosso #111,68,TRUE
f355 series,Ferrari F355 Challenge,Giallo Blu #18,51,TRUE
f355 series,Ferrari F355 Challenge,Giallo Blu #19,52,TRUE
f355 series,Ferrari F355 Challenge,Rosso Blu #22,53,TRUE
f355 series,Ferrari F355 Challenge,Rosso Blu #23,54,TRUE
f355 series,Ferrari F355 Challenge,Giallo #37,55,TRUE
f355 series,Ferrari F355 Challenge,Giallo #38,56,TRUE
f355 series,Ferrari F355 Challenge,Rosso Bianco #2,57,TRUE
f355 series,Ferrari F355 Challenge,Rosso Bianco #3,58,TRUE
f355 series,Ferrari F355 Challenge,Rosso Azzurro #10,59,TRUE
f355 series,Ferrari F355 Challenge,Rosso Azzurro #11,60,TRUE
f355 series,Ferrari F355 Challenge,Bianco Blu #161,61,TRUE
f355 series,Ferrari F355 Challenge,Bianco Blu #162,62,TRUE
f355 series,Ferrari F355 Challenge,Argento #107,63,TRUE
f355 series,Ferrari F355 Challenge,Argento #108,64,TRUE
f355 series,Ferrari F355 Challenge,Nero Verde #8,65,TRUE
f355 series,Ferrari F355 Challenge,Nero Verde #9,66,TRUE
f355 series,Ferrari F355 Challenge,Bianco Rosso #66,69,TRUE
f355 series,Ferrari F355 Challenge,Bianco Rosso #67,70,TRUE
f355 series,Ferrari F355 Challenge,Bianco Verde #152,71,TRUE
f355 series,Ferrari F355 Challenge,Bianco Verde #153,72,TRUE
f355 series,Ferrari F355 Challenge,Rosso Giallo #86,73,TRUE
f355 series,Ferrari F355 Challenge,Rosso Giallo #87,74,TRUE
f355 series,Ferrari F355 Challenge,Verde Nero #25,75,TRUE
f355 series,Ferrari F355 Challenge,Verde Nero #26,76,TRUE
f355 series,Ferrari F355 Challenge,Azzurro #177,77,TRUE
f355 series,Ferrari F355 Challenge,Azzurro #178,78,TRUE
f488 series,Ferrari 488 Challenge (EU),CDP #20,51,TRUE
f488 series,Ferrari 488 Challenge (EU),Rossocorsa #23,52,TRUE
f488 series,Ferrari 488 Challenge (EU),CDP #25,53,TRUE
f488 series,Ferrari 488 Challenge (EU),Rossocorsa - Pellin Racing #27,54,TRUE
f488 series,Ferrari 488 Challenge (EU),Ferrari Budapest #30,55,TRUE
f488 series,Ferrari 488 Challenge (EU),Kessel Racing #42,56,TRUE
f488 series,Ferrari 488 Challenge (EU),Graypaul Nottingham #80,57,TRUE
f488 series,Ferrari 488 Challenge (EU),Rossocorsa #91,58,TRUE
f488 series,Ferrari 488 Challenge (EU),Stratstone #92,59,TRUE
f488 series,Ferrari 488 Challenge (EU),HR Owen #93,60,TRUE
f488 series,Ferrari 488 Challenge (EU),Rossocorsa #97,61,TRUE
f488 series,Ferrari 488 Challenge (EU),Formula Racing #100,62,TRUE
f488 series,Ferrari 488 Challenge (EU),Kessel Racing #102,63,TRUE
f488 series,Ferrari 488 Challenge (EU),Kessel Racing #112,64,TRUE
f488 series,Ferrari 488 Challenge (EU),Scuderia Praha #117,65,TRUE
f488 series,Ferrari 488 Challenge (EU),Rossocorsa #118,66,TRUE
f488 series,Ferrari 488 Challenge (EU),Penske Sportwagen Hamburg #127,67,TRUE
f488 series,Ferrari 488 Challenge (EU),Formula Racing #157,68,TRUE
f488 series,Ferrari 488 Challenge (EU),Formula Racing #160,69,TRUE
f488 series,Ferrari 488 Challenge (EU),Team Zenith Sion - Lausanne #162,70,TRUE
f488 series,Ferrari 488 Challenge (EU),Formula Racing #168,71,TRUE
f488 series,Ferrari 488 Challenge (EU),Formula Racing #171,72,TRUE
f488 series,Ferrari 488 Challenge (EU),Rossocorsa #193,73,TRUE
f488 series,Ferrari 488 Challenge (EU),Formula Racing #198,74,TRUE
F488challEVO,Ferrari 488 Challenge Evo,#28 Debut Evo - Finali Mondiali,51,TRUE
F488challEVO,Ferrari 488 Challenge Evo,#66 LMM Nero,52,TRUE
F488challEVO,Ferrari 488 Challenge Evo,#42 LMM Giallo,53,TRUE
F488challEVO,Ferrari 488 Challenge Evo,#07 LMM Bianco,54,TRUE
FE-G1,Formula Edge Model1,EuroTech Racing #11,51,FALSE
FE-G1,Formula Edge Model1,EuroTech Racing #12,52,FALSE
FE-G1,Formula Edge Model1,Scuderia Forza #27,53,FALSE
FE-G1,Formula Edge Model1,Scuderia Forza #28,54,FALSE
FE-G1,Formula Edge Model2,United Racing #1,51,FALSE
FE-G1,Formula Edge Model2,United Racing #2,52,FALSE
FE-G1,Formula Edge Model2,Surrey Racing #3,53,FALSE
FE-G1,Formula Edge Model2,Surrey Racing #4,54,FALSE
FE-G1,Formula Edge Model2,Didcot Racing #5,55,FALSE
FE-G1,Formula Edge Model2,Didcot Racing #6,56,FALSE
FE-G1,Formula Edge Model2,McLean G.P. #7,57,FALSE
FE-G1,Formula Edge Model2,McLean G.P. #8,58,FALSE
FE-G1,Formula Edge Model2,Paddy G.P. #14,59,FALSE
FE-G1,Formula Edge Model2,Paddy G.P. #15,60,FALSE
FE-G1,Formula Edge Model2,Lione G.P. #25,61,FALSE
FE-G1,Formula Edge Model2,Lione G.P. #26,62,FALSE
FE-G1,Formula Edge Model3,Bolt-Work G.P. #9,51,FALSE
FE-G1,Formula Edge Model3,Bolt-Work G.P. #10,52,FALSE
FE-G1,Formula Edge Model3,Team Hornsey #16,53,FALSE
FE-G1,Formula Edge Model3,Team Hornsey #17,54,FALSE
FE-G1,Formula Edge Model3,Fortelli #21,55,FALSE
FE-G1,Formula Edge Model3,Fortelli #22,56,FALSE
FE-G1,Formula Edge Model3,Scuderia Faenza Girardi #23,57,FALSE
FE-G1,Formula Edge Model3,Scuderia Faenza Girardi #24,58,FALSE
FE-G1,Formula Edge Model3,Zir-Win Motorsport #29,59,FALSE
FE-G1,Formula Edge Model3,Zir-Win Motorsport #30,60,FALSE
FIAGT1,FIA-GT1 Aston Martin DBR9,#7 Young Driver Team 2010,51,TRUE
FIAGT1,FIA-GT1 Aston Martin DBR9,#8 Young Driver Team 2010,52,TRUE
FIAGT1,FIA-GT1 Aston Martin DBR9,#9 Hexis Team 2010,53,TRUE
FIAGT1,FIA-GT1 Aston Martin DBR9,#10 Hexis Team 2010,54,TRUE
FIAGT1,FIA-GT1 Chevrolet Corvette C6.R GT1,#11 Mad Croc Racing 2010,51,TRUE
FIAGT1,FIA-GT1 Chevrolet Corvette C6.R GT1,#12 Mad Croc Racing 2010,52,TRUE
FIAGT1,FIA-GT1 Chevrolet Corvette C6.R GT1,#13 Phoenix Racing 2010,53,TRUE
FIAGT1,FIA-GT1 Chevrolet Corvette C6.R GT1,#14 Phoenix Racing 2010,54,TRUE
FIAGT1,FIA-GT1 Matech Ford GT GT1,#5 Matech Competition 2010,51,TRUE
FIAGT1,FIA-GT1 Matech Ford GT GT1,#6 Matech Competition 2010,52,TRUE
FIAGT1,FIA-GT1 Matech Ford GT GT1,#40 Marc VDS Racing Team 2010,53,TRUE
FIAGT1,FIA-GT1 Matech Ford GT GT1,#41 Marc VDS Racing Team 2010,54,TRUE
FIAGT1,FIA-GT1 Lamborghini Murcielago R-SV GT1,#24 Reiter Engineering 2010,51,TRUE
FIAGT1,FIA-GT1 Lamborghini Murcielago R-SV GT1,#25 Reiter Engineering 2010,52,TRUE
FIAGT1,FIA-GT1 Lamborghini Murcielago R-SV GT1,#37 Team All-Inkl 2010,53,TRUE
FIAGT1,FIA-GT1 Lamborghini Murcielago R-SV GT1,#38 Team All-Inkl 2010,54,TRUE
FIAGT1,FIA-GT1 Maserati MC12 GT1,#1 Vitaphone Team 2010,51,TRUE
FIAGT1,FIA-GT1 Maserati MC12 GT1,#2 Vitaphone Team 2010,52,TRUE
FIAGT1,FIA-GT1 Maserati MC12 GT1,#33 Triple H Team 2010,53,TRUE
FIAGT1,FIA-GT1 Maserati MC12 GT1,#34 Triple H Team 2010,54,TRUE
FIAGT1,FIA-GT1 Nissan GT-R GT1,#3 Swiss Racing Team 2010,51,TRUE
FIAGT1,FIA-GT1 Nissan GT-R GT1,#4 Swiss Racing Team 2010,52,TRUE
FIAGT1,FIA-GT1 Nissan GT-R GT1,#22 Sumo Racing 2010,53,TRUE
FIAGT1,FIA-GT1 Nissan GT-R GT1,#23 Sumo Racing 2010,54,TRUE
FIAGT1_11,FIA-GT1 Aston Martin DBR9,#3 Hexis AMR Team 2011,55,TRUE
FIAGT1_11,FIA-GT1 Aston Martin DBR9,#4 Hexis AMR Team 2011,56,TRUE
FIAGT1_11,FIA-GT1 Aston Martin DBR9,#7 Young Driver AMR Team 2011,57,TRUE
FIAGT1_11,FIA-GT1 Aston Martin DBR9,#8 Young Driver AMR Team 2011,58,TRUE
FIAGT1_11,FIA-GT1 Chevrolet Corvette C6.R GT1,#11 Exim Bank Team China 2011,55,TRUE
FIAGT1_11,FIA-GT1 Chevrolet Corvette C6.R GT1,#12 Exim Bank Team China 2011,56,TRUE
FIAGT1_11,FIA-GT1 Chevrolet Corvette C6.R GT1,#47 DKR Engineering 2011,57,TRUE
FIAGT1_11,FIA-GT1 Matech Ford GT GT1,#9 Belgian Racing 2011,55,TRUE
FIAGT1_11,FIA-GT1 Matech Ford GT GT1,#10 Belgian Racing 2011,56,TRUE
FIAGT1_11,FIA-GT1 Matech Ford GT GT1,#40 Marc VDS Racing Team 2011,57,TRUE
FIAGT1_11,FIA-GT1 Matech Ford GT GT1,#41 Marc VDS Racing Team 2011,58,TRUE
FIAGT1_11,FIA-GT1 Lamborghini Murcielago R-SV GT1,#5 Swiss Racing Team 2011,55,TRUE
FIAGT1_11,FIA-GT1 Lamborghini Murcielago R-SV GT1,#6 Swiss Racing Team 2011,56,TRUE
FIAGT1_11,FIA-GT1 Lamborghini Murcielago R-SV GT1,#37 Team All-Inkl 2011,57,TRUE
FIAGT1_11,FIA-GT1 Lamborghini Murcielago R-SV GT1,#38 Team All-Inkl 2011,58,TRUE
FIAGT1_11,FIA-GT1 Lamborghini Murcielago R-SV GT1,#47 DKR www-discount.de 2011,59,TRUE
FIAGT1_11,FIA-GT1 Lamborghini Murcielago R-SV GT1,#48 DKR www-discount.de 2011,60,TRUE
FIAGT1_11,FIA-GT1 Nissan GT-R GT1,#20 Sumo Power GT 2011,55,TRUE
FIAGT1_11,FIA-GT1 Nissan GT-R GT1,#21 Sumo Power GT 2011,56,TRUE
FIAGT1_11,FIA-GT1 Nissan GT-R GT1,#22 JR Motorsports 2011,57,TRUE
FIAGT1_11,FIA-GT1 Nissan GT-R GT1,#23 JR Motorsports 2011,58,TRUE
forc,USF Pro 2000,Horbsner Automotive #21,51,TRUE
forc,USF Pro 2000,Horbsner Automotive #22,52,TRUE
forc,USF Pro 2000,Togussi Racing #58,53,TRUE
forc,USF Pro 2000,Togussi Racing #59,54,TRUE
forc,USF Pro 2000,Team AQI Motors #64,55,TRUE
forc,USF Pro 2000,Team AQI Motors #65,56,TRUE
forc,USF Pro 2000,JFB Racing Team #33,57,TRUE
forc,USF Pro 2000,JFB Racing Team #34,58,TRUE
forc,USF Pro 2000,Rotmeg Motorsport #18,59,TRUE
forc,USF Pro 2000,Rotmeg Motorsport #19,60,TRUE
forc,USF Pro 2000,iReatek Racing #29,61,TRUE
forc,USF Pro 2000,iReatek Racing #30,62,TRUE
forc,USF Pro 2000,Team Jancon Mobile #42,63,TRUE
forc,USF Pro 2000,Team Jancon Mobile #43,64,TRUE
forc,USF Pro 2000,BNS Birdia Systems #67,65,TRUE
forc,USF Pro 2000,BNS Birdia Systems #68,66,TRUE
forc,USF Pro 2000,OBX Watches Racing #9,67,TRUE
forc,USF Pro 2000,OBX Watches Racing #10,68,TRUE
forc,USF Pro 2000,Stargenley Motorsport #2,69,TRUE
forc,USF Pro 2000,Stargenley Motorsport #3,70,TRUE
forc,USF Pro 2000,Custom Livery,99,TRUE
FordRS,Ford Escort RS1600 (Racing),Hummerich Rennsport #14,51,TRUE
FordRS,Ford Escort RS1600 (Racing),Hummerich Rennsport #15,52,TRUE
FordRS,Ford Escort RS1600 (Racing),White Racing #10,53,TRUE
FordRS,Ford Escort RS1600 (Racing),White Racing #11,54,TRUE
FordRS,Ford Escort RS1600 (Racing),AJ Motorsport #22,55,TRUE
FordRS,Ford Escort RS1600 (Racing),AJ Motorsport #23,56,TRUE
FordRS,Ford Escort RS1600 (Racing),Mixlub Racing Team #28,57,TRUE
FordRS,Ford Escort RS1600 (Racing),Mixlub Racing Team #29,58,TRUE
FordRS,Ford Escort RS1600 (Racing),Binfield Motorsports #77,59,TRUE
FordRS,Ford Escort RS1600 (Racing),Binfield Motorsports #78,60,TRUE
FordRS,Ford Escort RS1600 (Racing),Equipe La Brute #93,61,TRUE
FordRS,Ford Escort RS1600 (Racing),Equipe La Brute #94,62,TRUE
FordRS,Ford Escort RS1600 (Racing),American Racing Team #19,63,TRUE
FordRS,Ford Escort RS1600 (Racing),American Racing Team #20,64,TRUE
FordRS,Ford Escort RS1600 (Racing),Morrish Motors #74,65,TRUE
FordRS,Ford Escort RS1600 (Racing),Morrish Motors #75,66,TRUE
FordRS,Ford Escort RS1600 (Racing),The Racers Club #52,67,TRUE
FordRS,Ford Escort RS1600 (Racing),The Racers Club #53,68,TRUE
FordRS,Ford Escort RS1600 (Racing),Bramhall Racing Team #48,69,TRUE
FordRS,Ford Escort RS1600 (Racing),Bramhall Racing Team #49,70,TRUE
FordRS,Ford Escort RS1600 (Racing),Team Cobalt #44,71,TRUE
FordRS,Ford Escort RS1600 (Racing),Team Cobalt #45,72,TRUE
FordRS,Ford Escort RS1600 (Racing),Custom Livery,99,TRUE
FordRS,Porsche 911 Carrera RSR 73,Porsche Racing Team #8,51,TRUE
FordRS,Porsche 911 Carrera RSR 73,Porsche Racing Team #8b,52,TRUE
FordRS,Porsche 911 Carrera RSR 73,Porsche Racing Team #9,53,TRUE
FordRS,Porsche 911 Carrera RSR 73,Porsche Racing Team #62,54,TRUE
FordRS,Porsche 911 Carrera RSR 73,Penske Racing #6,55,TRUE
FordRS,Porsche 911 Carrera RSR 73,Brumos Porsche #58,56,TRUE
FordRS,Porsche 911 Carrera RSR 73,Brumos Porsche #59,57,TRUE
FordRS,Porsche 911 Carrera RSR 73,Helmick Racing #59,58,TRUE
FordRS,Porsche 911 Carrera RSR 73,Porsche Kremer Racing Team #45,59,TRUE
FordRS,Porsche 911 Carrera RSR 73,Porsche Kremer Racing Team #110,60,TRUE
FordRS,Porsche 911 Carrera RSR 73,Porsche Kremer Racing Team #46,61,TRUE
FordRS,Porsche 911 Carrera RSR 73,Rene Mazzia Team #42,62,TRUE
FordRS,Porsche 911 Carrera RSR 73,Max Moritz GmbH #43,63,TRUE
FordRS,Porsche 911 Carrera RSR 73,Porsche System Engineering #48,64,TRUE
FordRS,Porsche 911 Carrera RSR 73,Jean Egreteaud Team #49,65,TRUE
FordRS,Porsche 911 Carrera RSR 73,GELO Racing Team #63,66,TRUE
FordRS,Porsche 911 Carrera RSR 73,Jean Sage Team #78,67,TRUE
FordRS,Porsche 911 Carrera RSR 73,Ballot-Lena #7,68,TRUE
FordRS,Porsche 911 Carrera RSR 73,Ballot-Lena #108,69,TRUE
FordRS,Porsche 911 Carrera RSR 73,Louis Meznarie Team #84,70,TRUE
FordRS,Porsche 911 Carrera RSR 73,Custom Livery,99,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Nissan Motorsport GTS-II #23,51,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Nissan Motorsport SCCN #3,52,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Nissan Motorsport R-2 #2,53,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Nissan Motorsport R-2 #3,54,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Nissan Motorsport #8,55,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Nissan Motorsport #9,56,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Checkman Sports-Kit #10,57,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Nippon Speed Car #72,58,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Maruzen Technica #84,59,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Yokohama Racing #99,60,TRUE
FordRS,Nissan Fairlady 240ZG GTS-II,Custom Livery,99,TRUE
FordRS,Porsche 914/6 GT,Le Mans 1969 #40,51,TRUE
FordRS,Porsche 914/6 GT,Le Mans 1971 #69,52,TRUE
FordRS,Porsche 914/6 GT,Daytona 24h 1971 #5,53,TRUE
FordRS,Porsche 914/6 GT,Porsche 914 #26,54,TRUE
FordRS,Porsche 914/6 GT,Porsche 914 #45,55,TRUE
FordRS,Porsche 914/6 GT,BOAC #69,56,TRUE
FordRS,Porsche 914/6 GT,BOAC #88,57,TRUE
FordRS,Porsche 914/6 GT,BOAC #1,58,TRUE
FordRS,Porsche 914/6 GT,Porsche 914 #56,59,TRUE
FordRS,Porsche 914/6 GT,Porsche 914 #8,60,TRUE
FordRS,Porsche 914/6 GT,Gulf #50,61,TRUE
FordRS,Porsche 914/6 GT,Porsche 914 #59,62,TRUE
FordRS,Porsche 914/6 GT,Jägermeister #78,63,TRUE
FordRS,Porsche 914/6 GT,Lufthansa #88,64,TRUE
FordRS,Porsche 914/6 GT,Carrillo #78,65,TRUE
Formula E,Formula E Season 7 Gen2,Formula E launch livery,46,TRUE
Formula E,Formula E Season 7 Gen2,Audi Sport ABT Schaeffler #66,47,TRUE
Formula E,Formula E Season 7 Gen2,Audi Sport ABT Schaeffler #11,48,TRUE
Formula E,Formula E Season 7 Gen2,BMW i Andretti Motorsport #28,49,TRUE
Formula E,Formula E Season 7 Gen2,BMW i Andretti Motorsport #27,50,TRUE
Formula E,Formula E Season 7 Gen2,DS Techeetah Formula E Team #25,51,TRUE
Formula E,Formula E Season 7 Gen2,DS Techeetah Formula E Team #13,52,TRUE
Formula E,Formula E Season 7 Gen2,Envision Virgin Racing #4,53,TRUE
Formula E,Formula E Season 7 Gen2,Envision Virgin Racing #37,54,TRUE
Formula E,Formula E Season 7 Gen2,Dragon Penske Autosport #6,55,TRUE
Formula E,Formula E Season 7 Gen2,Dragon Penske Autosport #7,56,TRUE
Formula E,Formula E Season 7 Gen2,Mahindra Racing #29,57,TRUE
Formula E,Formula E Season 7 Gen2,Mahindra Racing #94,58,TRUE
Formula E,Formula E Season 7 Gen2,Mercedes Benz EQ #5,59,TRUE
Formula E,Formula E Season 7 Gen2,Mercedes Benz EQ #17,60,TRUE
Formula E,Formula E Season 7 Gen2,NIO Formula E Team #8,61,TRUE
