class,car_name,livery_name,livery_id,is_mod
F-Classic_Gen2,Formula Classic Gen2 Model3,Bolt G.P. #26,56,FALSE
F-Classic_Gen2,Formula Classic Gen2 Model3,Scuderia Forza #35,57,FALSE
F-Classic_Gen2,Formula Classic Gen2 Model3,Scuderia Forza #36,58,FALSE
F-Classic_Gen2,McLaren Honda MP4/4,McLaren MP4/4 #11,51,FALSE
F-Classic_Gen2,McLaren Honda MP4/4,McLaren MP4/4 #12,52,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model1,Team Hornsey #14,51,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model1,Team Hornsey #99,52,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model1,AntLar Racing #23,53,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model1,AntLar Racing #24,54,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model1,Scuderia Forza #35,55,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model1,Scuderia Forza #36,56,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model2,EuroUno Racing #17,51,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model2,EuroUno Racing #18,52,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model2,United Racing #19,53,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model2,United Racing #20,54,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model2,Surrey Racing #25,55,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model2,Surrey Racing #26,56,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model3,Didcot Racing #5,51,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model3,Didcot Racing #6,52,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,DLA Scuderia Italia #3,51,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,DLA Scuderia Italia #4,52,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,Bolt-Work G.P. #11,53,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,Bolt-Work G.P. #12,54,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,Newcyan Racing #15,55,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,Newcyan Racing #16,56,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,Lione G.P. #29,57,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,Lione G.P. #30,58,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,Scuderia Faenza Girardi #32,59,FALSE
F-Classic_Gen3,Formula Classic Gen3 Model4,Scuderia Faenza Girardi #33,60,FALSE
F-Classic_Gen3,McLaren Honda MP4/5B,McLaren MP4/5B #27,51,FALSE
F-Classic_Gen3,McLaren Honda MP4/5B,McLaren MP4/5B #28,52,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model1,Scuderia Faenza Girardi #23,51,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model1,Scuderia Faenza Girardi #24,52,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model1,Lione G.P. #25,53,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model1,Lione G.P. #26,54,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model1,Bradley Motorsports #27,55,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model1,Bradley Motorsports #28,56,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model1,Scuderia Forza #35,57,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model1,Scuderia Forza #36,58,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model2,Didcot Racing #5,51,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model2,Didcot Racing #6,52,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model2,Newcyan Racing #15,53,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model2,Newcyan Racing #16,54,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model2,Surrey Racing #17,55,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model2,Surrey Racing #18,56,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model2,DLA Scuderia Italia #32,57,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model2,DLA Scuderia Italia #33,58,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model3,United Racing #19,51,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model3,United Racing #20,52,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model3,Team Hornsey #14,53,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model3,Team Hornsey #99,54,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model3,Paddy G.P. #42,55,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model3,Paddy G.P. #43,56,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model3,Bolt-Work G.P. #50,57,FALSE
F-Classic_Gen4,Formula Classic Gen4 Model3,Bolt-Work G.P. #51,58,FALSE
F-Classic_Gen4,McLaren Honda MP4/6,McLaren MP4/6 #1,51,FALSE
F-Classic_Gen4,McLaren Honda MP4/6,McLaren MP4/6 #2,52,FALSE
F-Dirt,Formula Dirt,Formula Dirt #001,51,FALSE
F-Dirt,Formula Dirt,Formula Dirt #05,52,FALSE
F-Dirt,Formula Dirt,Formula Dirt #32,53,FALSE
F-Dirt,Formula Dirt,Formula Dirt #65,54,FALSE
F-Dirt,Formula Dirt,Formula Dirt #71,55,FALSE
F-Dirt,Formula Dirt,Formula Dirt #93,56,FALSE
F-Dirt,Formula Dirt,Formula Dirt #99,57,FALSE
F-Dirt,Formula Dirt,Formula Dirt #170,58,FALSE
F-Dirt,Formula Dirt,Formula Dirt #234,59,FALSE
F-Dirt,Formula Dirt,Formula Dirt #301,60,FALSE
F-Dirt,Formula Dirt,Formula Dirt #360,61,FALSE
F-Dirt,Formula Dirt,Formula Dirt #373,62,FALSE
F-Dirt,Formula Dirt,Formula Dirt #445,63,FALSE
F-Dirt,Formula Dirt,Formula Dirt #495,64,FALSE
F-Dirt,Formula Dirt,Formula Dirt #508,65,FALSE
F-Dirt,Formula Dirt,Formula Dirt #555,66,FALSE
F-Dirt,Formula Dirt,Formula Dirt #665,67,FALSE
F-Dirt,Formula Dirt,Formula Dirt #720,68,FALSE
F-Dirt,Formula Dirt,Formula Dirt #737,69,FALSE
F-Dirt,Formula Dirt,Formula Dirt #934,70,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model1,Scuderia Forza #3,51,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model1,Scuderia Forza #4,52,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model1,Paddy G.P. #7,53,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model1,Paddy G.P. #8,54,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model1,DLA Scuderia Italia #11,55,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model1,DLA Scuderia Italia #12,56,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model1,Scuderia Faenza Girardi #19,57,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model1,Scuderia Faenza Girardi #20,58,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model2,Didcot Racing #5,51,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model2,Didcot Racing #6,52,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model3,United Racing #9,51,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model3,United Racing #10,52,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model3,Team Hornsey #17,53,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model3,Team Hornsey #18,54,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model3,Fontel G.P. #22,55,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model3,Fontel G.P. #23,56,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model4,Surrey Racing #13,51,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model4,Surrey Racing #14,52,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model4,Bolt-Work G.P. #15,53,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model4,Bolt-Work G.P. #16,54,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model4,Newcyan Racing #24,55,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model4,Newcyan Racing #25,56,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model4,Bradley Motorsports #26,57,FALSE
F-Hitech_Gen1,Formula HiTech Gen1 Model4,Bradley Motorsports #27,58,FALSE
F-Hitech_Gen1,McLaren Honda MP4/7A,McLaren MP4/7A #1,51,FALSE
F-Hitech_Gen1,McLaren Honda MP4/7A,McLaren MP4/7A #2,52,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model1,Scuderia Forza #3,51,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model1,Scuderia Forza #4,52,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model1,DLA Scuderia Italia #11,53,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model1,DLA Scuderia Italia #12,54,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model1,AntLar Racing #19,55,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model1,AntLar Racing #20,56,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Didcot Racing #0,51,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Didcot Racing #6,52,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Surrey Racing #13,53,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Surrey Racing #14,54,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Bolt-Work G.P. #15,55,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Bolt-Work G.P. #16,56,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Paddy G.P. #17,57,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Paddy G.P. #18,58,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Zir-Win Motorsport #29,59,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Zir-Win Motorsport #30,60,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Lione G.P. #31,61,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model2,Lione G.P. #32,62,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model3,United Racing #9,51,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model3,United Racing #10,52,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model3,Team Hornsey #24,53,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model3,Team Hornsey #25,54,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model3,Scuderia Faenza Girardi #26,55,FALSE
F-Hitech_Gen2,Formula HiTech Gen2 Model3,Scuderia Faenza Girardi #27,56,FALSE
F-Hitech_Gen2,McLaren Cosworth MP4/8,McLaren MP4/8 #7,51,FALSE
F-Hitech_Gen2,McLaren Cosworth MP4/8,McLaren MP4/8 #8,52,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #3a,51,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #00,52,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #1,53,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #2,54,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #3b,55,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #4,56,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #6,57,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #7,58,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #11,59,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #12,60,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #13,61,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #18,62,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #19,63,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #20,64,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #31,65,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #33,66,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #36,67,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #42,68,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #82,69,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #91,70,FALSE
F-Inter,Formula Inter MG-15,F.Inter MG-15 #99,71,FALSE
F-Junior,Formula Junior,F-Junior #1,51,FALSE
F-Junior,Formula Junior,F-Junior #2,52,FALSE
F-Junior,Formula Junior,F-Junior #3,53,FALSE
F-Junior,Formula Junior,F-Junior #4,54,FALSE
F-Junior,Formula Junior,F-Junior #5,55,FALSE
F-Junior,Formula Junior,F-Junior #6,56,FALSE
F-Junior,Formula Junior,F-Junior #7,57,FALSE
F-Junior,Formula Junior,F-Junior #8,58,FALSE
F-Junior,Formula Junior,F-Junior #9,59,FALSE
F-Junior,Formula Junior,F-Junior #10,60,FALSE
F-Junior,Formula Junior,F-Junior #22,61,FALSE
F-Junior,Formula Junior,F-Junior #33,62,FALSE
F-Junior,Formula Junior,F-Junior #44,63,FALSE
F-Junior,Formula Junior,F-Junior #55,64,FALSE
F-Junior,Formula Junior,F-Junior #66,65,FALSE
F-Junior,Formula Junior,F-Junior #71,66,FALSE
F-Junior,Formula Junior,F-Junior #82,67,FALSE
F-Junior,Formula Junior,F-Junior #93,68,FALSE
F-Junior,Formula Junior,F-Junior #104,69,FALSE
F-Junior,Formula Junior,F-Junior #205,70,FALSE
F-Reiza,Formula V8 Gen3,Zir-Win Motorsport #1,51,FALSE
F-Reiza,Formula V8 Gen3,Zir-Win Motorsport #2,52,FALSE
F-Reiza,Formula V8 Gen3,Scuderia Forza #3,53,FALSE
F-Reiza,Formula V8 Gen3,Scuderia Forza #4,54,FALSE
F-Reiza,Formula V8 Gen3,energyX Faenza #5,55,FALSE
F-Reiza,Formula V8 Gen3,energyX Faenza #6,56,FALSE
F-Reiza,Formula V8 Gen3,Team Hornsey #7,57,FALSE
F-Reiza,Formula V8 Gen3,Team Hornsey #8,58,FALSE
F-Reiza,Formula V8 Gen3,Didcot Racing #9,59,FALSE
F-Reiza,Formula V8 Gen3,Didcot Racing #10,60,FALSE
F-Reiza,Formula V8 Gen3,Team Virystone #11,61,FALSE
F-Reiza,Formula V8 Gen3,Team Virystone #12,62,FALSE
F-Reiza,Formula V8 Gen3,Cobra Force G.P. #14,63,FALSE
F-Reiza,Formula V8 Gen3,Cobra Force G.P. #15,64,FALSE
F-Reiza,Formula V8 Gen3,McLean G.P. #16,65,FALSE
F-Reiza,Formula V8 Gen3,McLean G.P. #17,66,FALSE
F-Reiza,Formula V8 Gen3,Starward G.P. #18,67,FALSE
F-Reiza,Formula V8 Gen3,Starward G.P. #19,68,FALSE
F-Reiza,Formula V8 Gen3,energyX Racing #20,69,FALSE
F-Reiza,Formula V8 Gen3,energyX Racing #21,70,FALSE
F-Reiza,Formula V8 Gen3,Roch G.P. #22,71,FALSE
F-Reiza,Formula V8 Gen3,Roch G.P. #23,72,FALSE
F-Reiza,Formula V8 Gen3,Reizoil G.P. #24,73,FALSE
F-Reiza,Formula V8 Gen3,Reizoil G.P. #25,74,FALSE
F-Retro_Gen1,Brabham BT44,Brabham BT44 #7,51,FALSE
F-Retro_Gen1,Brabham BT44,Brabham BT44 #8,52,FALSE
F-Retro_Gen1,Brabham BT44,Brabham BT44 #17,53,FALSE
F-Retro_Gen1,Brabham BT44,Brabham BT44 #18,54,FALSE
F-Retro_Gen1,Formula Retro V12,Rich Racing #9,51,FALSE
F-Retro_Gen1,Formula Retro V12,Rich Racing #10,52,FALSE
F-Retro_Gen1,Formula Retro V12,Royal Motorsports #11,53,FALSE
F-Retro_Gen1,Formula Retro V12,Royal Motorsports #12,54,FALSE
F-Retro_Gen1,Formula Retro V12,Scuderia Forza #54,55,FALSE
F-Retro_Gen1,Formula Retro V12,Scuderia Forza #55,56,FALSE
F-Retro_Gen1,Formula Retro V12,North Racing #69,57,FALSE
F-Retro_Gen1,Formula Retro V8,ATM Racing #3,51,FALSE
F-Retro_Gen1,Formula Retro V8,ATM Racing #4,52,FALSE
F-Retro_Gen1,Formula Retro V8,JP Racing #15,53,FALSE
F-Retro_Gen1,Formula Retro V8,JP Racing #16,54,FALSE
F-Retro_Gen1,Formula Retro V8,Stevens Racing #27,55,FALSE
F-Retro_Gen1,Formula Retro V8,Stevens Racing #28,56,FALSE
F-Retro_Gen1,Formula Retro V8,Lord Racing #32,57,FALSE
F-Retro_Gen1,Formula Retro V8,Lord Racing #33,58,FALSE
F-Retro_Gen1,Lotus 72E,Team Lotus 72E #1,51,FALSE
F-Retro_Gen1,Lotus 72E,Team Lotus 72E #2,52,FALSE
F-Retro_Gen1,Lotus 72E,Team Lotus 72E #29,53,FALSE
F-Retro_Gen1,Lotus 72E,Team Lotus 72E #30,54,FALSE
F-Retro_Gen1,McLaren M23,McLaren M23 #5,51,FALSE
F-Retro_Gen1,McLaren M23,McLaren M23 #6,52,FALSE
F-Retro_Gen1,McLaren M23,McLaren M23 #33,53,FALSE
F-Retro_Gen2,Brabham Alfa Romeo BT46B,Brabham BT46B #11,51,FALSE
F-Retro_Gen2,Brabham Alfa Romeo BT46B,Brabham BT46B #22,52,FALSE
F-Retro_Gen2,Brabham Cosworth BT49,Brabham BT49 #5,51,FALSE
F-Retro_Gen2,Brabham Cosworth BT49,Brabham BT49 #66,52,FALSE
F-Retro_Gen2,Formula Retro Gen2,Bolt G.P. #07,51,FALSE
F-Retro_Gen2,Formula Retro Gen2,Bolt G.P. #08,52,FALSE
F-Retro_Gen2,Formula Retro Gen2,Scuderia Forza #10,53,FALSE
F-Retro_Gen2,Formula Retro Gen2,Scuderia Forza #12,54,FALSE
F-Retro_Gen2,Formula Retro Gen2,Fittipaldi Automotive #14,55,FALSE
F-Retro_Gen2,Formula Retro Gen2,Fittipaldi Automotive #15,56,FALSE
F-Retro_Gen2,Formula Retro Gen2,Winston G.P. #17,57,FALSE
F-Retro_Gen2,Formula Retro Gen2,Winston G.P. #18,58,FALSE
F-Retro_Gen2,Formula Retro Gen2,Didcot Racing #19,59,FALSE
F-Retro_Gen2,Formula Retro Gen2,Didcot Racing #20,60,FALSE
F-Retro_Gen2,Formula Retro Gen2,Lione G.P. #21,61,FALSE
F-Retro_Gen2,Formula Retro Gen2,Lione G.P. #22,62,FALSE
F-Retro_Gen2,Lotus 79,Team Lotus 79 #6,51,FALSE
F-Retro_Gen2,Lotus 79,Team Lotus 79 #55,52,FALSE
F-Retro_Gen2,Lotus 79,Team Lotus 79 #1,53,FALSE
F-Retro_Gen2,Lotus 79,Team Lotus 79 #2,54,FALSE
F-Retro_Gen2,Lotus 79,Team Lotus 79 #3,55,FALSE
F-Retro_Gen2,Lotus 79,Team Lotus 79 #4,56,FALSE
F-Retro_Gen3,Brabham BMW BT52,Brabham BT52 #5,51,FALSE
F-Retro_Gen3,Brabham BMW BT52,Brabham BT52 #6,52,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Lione G.P. #12,51,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Lione G.P. #13,52,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Bolt G.P. #14,53,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Bolt G.P. #15,54,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Didcot Racing #16,55,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Didcot Racing #17,56,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Team Hornsey #24,57,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Team Hornsey #25,58,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Surrey Racing #26,59,FALSE
F-Retro_Gen3,Formula Retro Gen3 DFY,Surrey Racing #27,60,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Rich Racing #18,51,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Rich Racing #19,52,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Team Virystone #20,53,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Team Virystone #21,54,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Soul Racing #22,55,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Soul Racing #23,56,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Scuderia Forza #28,57,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Scuderia Forza #29,58,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Scuderia Milano #30,59,FALSE
F-Retro_Gen3,Formula Retro Gen3 Turbo,Scuderia Milano #31,60,FALSE
F-Retro_Gen3,McLaren Cosworth MP4/1C,McLaren MP4/1C #7,51,FALSE
F-Retro_Gen3,McLaren Cosworth MP4/1C,McLaren MP4/1C #8,52,FALSE
F-Trainer,Formula Trainer,Formula Trainer #1,51,FALSE
F-Trainer,Formula Trainer,Formula Trainer #2,52,FALSE
F-Trainer,Formula Trainer,Formula Trainer #3,53,FALSE
F-Trainer,Formula Trainer,Formula Trainer #4,54,FALSE
F-Trainer,Formula Trainer,Formula Trainer #5,55,FALSE
F-Trainer,Formula Trainer,Formula Trainer #6,56,FALSE
F-Trainer,Formula Trainer,Formula Trainer #7,57,FALSE
F-Trainer,Formula Trainer,Formula Trainer #8,58,FALSE
F-Trainer,Formula Trainer,Formula Trainer #9,59,FALSE
F-Trainer,Formula Trainer,Formula Trainer #10,60,FALSE
F-Trainer,Formula Trainer,Formula Trainer #11,61,FALSE
F-Trainer,Formula Trainer,Formula Trainer #12,62,FALSE
F-Trainer,Formula Trainer,Formula Trainer #13,63,FALSE
F-Trainer,Formula Trainer,Formula Trainer #14,64,FALSE
F-Trainer,Formula Trainer,Formula Trainer #15,65,FALSE
F-Trainer,Formula Trainer,Formula Trainer #16,66,FALSE
F-Trainer,Formula Trainer,Formula Trainer #17,67,FALSE
F-Trainer,Formula Trainer,Formula Trainer #18,68,FALSE
F-Trainer,Formula Trainer,Formula Trainer #19,69,FALSE
F-Trainer,Formula Trainer,Formula Trainer #20,70,FALSE
F-Trainer,Formula Trainer,Formula Trainer #21 - J.Ramos Skin,71,FALSE
F-Trainer,Formula Trainer,Formula Trainer #22 - F.Scomasson Skin,72,FALSE
F-Trainer,Formula Trainer,Formula Trainer #23 - N.Otten Skin,73,FALSE
F-Trainer,Formula Trainer,Formula Trainer #24 - N.Gon�alves Skin,74,FALSE
F-Trainer,Formula Trainer,Formula Trainer #25,75,FALSE
F-Trainer,Formula Trainer,Formula Trainer #26,76,FALSE
F-Trainer,Formula Trainer,Formula Trainer #33,77,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #1,51,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #2,52,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #3,53,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #4,54,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #5,55,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #6,56,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #7,57,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #8,58,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #9,59,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #10,60,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #11,61,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #12,62,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #13,63,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #14,64,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #15,65,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #16,66,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #17,67,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #18,68,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #19,69,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #20,70,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer A #21 - J.Ramos Skin,71,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer A #22 - F.Scomasson Skin,72,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer A #23 - N.Otten Skin,73,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer A #24 - N.Gon�alves Skin,74,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #25,75,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #26,76,FALSE
F-Trainer_A,Formula Trainer Advanced,Formula Trainer Advance #33,77,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,DNA-US #2,51,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,DNA-US #3,52,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,energyX Faenza #4,53,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,energyX Faenza #7,54,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Team Virystone #5,55,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Team Virystone #8,56,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,energyX Racing #6,57,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,energyX Racing #32,58,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Scuderia Forza #24,59,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Scuderia Forza #37,60,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Racing Edge #28,61,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Racing Edge #29,62,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Scuderia Milano #42,63,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Scuderia Milano #54,64,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Didcot Racing #53,65,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Didcot Racing #86,66,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Starward G.P. #60,67,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,Starward G.P. #62,68,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,McLean G.P. #98,69,FALSE
F-Ultimate,Formula Ultimate Hybrid Gen2,McLean G.P. #99,70,FALSE
F-Ultimate_Gen1,Formula Ultimate Hybrid Gen1,energyX Racing #3,51,FALSE
F-Ultimate_Gen1,Formula Ultimate Hybrid Gen1,energyX Racing #33,52,FALSE
F-Ultimate_Gen1,Formula Ultimate Hybrid Gen1,Scuderia Forza #5,53,FALSE
F-Ultimate_Gen1,Formula Ultimate Hybrid Gen1,Scuderia Forza #7,54,FALSE
F-Ultimate_Gen1,Formula Ultimate Hybrid Gen1,Starward G.P. #6,55,FALSE
F-Ultimate_Gen1,Formula Ultimate Hybrid Gen1,Starward G.P. #44,56,FALSE
F-Ultimate_Gen1,Formula Ultimate Hybrid Gen1,DNA-USA #8,57,FALSE
F-Ultimate_Gen1,Formula Ultimate Hybrid Gen1,DNA-USA #21,58,FALSE
